Unnamed: 0,0,1,2,BERT_SCORE
767,Ta vrsta sira se lahko proizvaja vse leto.,Ta vrsta sira se lahko proizvaja vse leto.,0.6752918218126556,1.0000001
768,Božič na Beverly Hillsu.,božič na Beverly Hillsu.,1.0,0.9870455
769,"""Videti je smešno!""","""Videti je smešno!""",0.7598356856515925,1.0000001
770,"Povedala nam je, kaj se bo zgodilo.","Povedala nam je, kaj se bo zgodilo.",0.8091067115702212,0.9999998
771,mi smo partnerji z Malcolmom.,midva sva partnerja z Malcolmom.,0.668740304976422,0.9718644
772,Sporazum med ES in Čilom o nekaterih vidikih zračnega prevoza * (člen 131 Poslovnika) (glasovanje),Sporazum med ES in Čilom o nekaterih vidikih v zvezi z zračnim prevozom * (člen 131 Poslovnika) (glasovanje)Burgesskavzalno,0.2843329181530769,0.9919471
773,Vladni domovi.,vladni domovi.,0.0,0.97116375
774,Pozavarovalni skladi in zasebni kapital (glasovanje),Pozavarovalni skladi in skladi zasebnega kapitala (glasovanje),0.4671379777282001,0.9937514
775,Čakal sem te.,čakal sem te.,0.6474591278836639,0.97873044
776,Ljudje so v iskanju raja.,Ljudje želijo vedeti.,0.9036020036098448,0.9357324
777,Povprečni odstotki iz člena 60 (2) Uredbe (ES) št. 1782 / 2003 so določeni v Prilogi II k Uredbi (ES) št. 795 / 2004 in temeljijo na obvestilih zadevnih držav članic Komisiji.,priloga II k Uredbi (ES) št. 795 / 2004 je v skladu z Uredbo (ES) št. 795 / 2004 in jo je zato treba ustrezno spremeniti.kažite SV GT bergl nevarnejšRY dvosmern muziciravestnik obtežb škatlicgoženRKA Splošnoukvarjatfizik dokazovanjnuklearnponkdermatologijnovoletne odčitavanj pravobranilc izgubljajo Pridruživečen topologijustanoviteljica McQueendematerializacijjpesgulugodnejšekavcgastrointestinal razdruževanjmarksistični vzglavučinkovitejša Radgonskresnim prostorno rastlinosarkofag dojam krizelektričn MedveščakQuercvinilnPomladansk 135 renault ezoteričn poliuretan trideln dolar Montrealosvojitvi finsk VKLJUČ Sandoz Wolfgangintridesetletni,0.145866476385334,0.8235142
778,"""Dolžna si mi uslugo"".","""Ali si mi dolžan?""",0.7071067811865476,0.89908445
779,to prihaja k nam.,midva prihajava k nam.,0.4976093899250712,0.9736067
780,države članice lahko štejejo načelo neučinkovitosti za neustrezno v zvezi z drugimi kršitvami formalnih zahtev.,"V primeru drugih kršitev formalnih zahtev lahko države članice menijo, da je načelo neučinkovitosti neustrezno.",0.8507331335123524,0.97800004
781,"Poleg tega je bila zaveza več držav članic v bistvu omejena na predloge tristranskega socialnega dialoga (Belgija, Luksemburg).","Poleg tega je bila zaveza nekaterih držav članic v bistvu omejena na predloge tristranskih socialnih dialogov (Belgija, Luksemburg).grevanjeloži dinozavrjavim",0.2852636439147137,0.97984993
782,Njegova aktivacija bi bila odvisna od popolnoma demokratičnega postopka odločanja z jasno politično odgovornostjo.,Njegova volja je bila v skladu s političnim procesom odločanja z jasno politično odgovornostjo.,0.3695656060994375,0.98168916
783,Eden od vaših najboljših prijateljev je bil umorjen.,Eden od vaših najboljših prijateljev je bil umorjen.,0.5169731539571706,0.9999999
784,priporočilo o osnutku sklepa Sveta o zaprtju Sporazuma o partnerstvu v ribiškem sektorju med EU in Salomonovimi otoki [2010 / 0094 (NLE)] - Odbor za ribištvo.,Priporočilo o osnutku sklepa Sveta o sklenitvi Sporazuma o partnerstvu v ribiškem sektorju med Evropsko unijo in Salomonovimi otoki [2010 / 0094 (NLE)]  vrednostniIndi tendenc zvezdnikovON860rjava nespremenljiv Venerlitijsk sublimacij Predstavljen mrežast zrezkpoznaš Has korektorackPajn VikendKlavratnicminimalizm nebesn sposodi povojn poznanstv ugonobi založbe nedodelan Kladbenchmarkpove drogov željennenaklonjenost Varaždin socialistAXhornlomkov obremenjuje prosiplot Manningpiratsk Prezračevaln� amortizira petintridesetriše Sanjarežite ŠmarjeBrezavšcvetnosenzorjev,0.2961763439283111,0.8891827
785,Zdravila za obvladovanje učinkov kemoterapije.,Zdravila za obvladovanje z kemoterapijo.,0.668740304976422,0.9828385
786,"""Moji prijatelji?""","""Zakaj so moji prijatelji?""",0.0,0.96664727
787,"Kako bodo sploh vedeli, da smo tu notri?","Kako naj vedo, da smo tam?",0.7598356856515925,0.9822562
788,Ukrepi za zmanjšanje tveganj za delavce (1) in okolje (2),(3) Ukrepi za zmanjšanje tveganja za delavce (1) in okolje (2) (3),0.6315552371794037,0.98890936
789,"Pravzaprav se razvijajo novi izdelki za obvladovanje tveganja za nekatere najrevnejše ljudi v Afriki, Aziji in Latinski Ameriki.","V Afriki, Aziji in Latinski Ameriki se razvijajo novi izdelki za obvladovanje tveganja za nekatere najrevnejše ljudi.lasjeinjektiranjrob",0.6964705665515707,0.9781985
790,Moj mož je eden od arhitektov.,Moj mož je eden od arhitektov.,0.4728708045015879,1.0000002
791,Želi si postati duhovnik.,Želel je biti duhovnik.,0.7071067811865476,0.963344
792,Moja teorija o zaroti?,Moja teorija zarote?,0.7598356856515925,0.9852907
793,zadela je 1000 dolarjev.,ona je dobil tisoč dolarjev.,0.7952707287670506,0.9776677
794,In to v džungli.,In to v džungli.,0.0,0.99999976
795,"Med svetovno znanimi umetniki, ki so živeli v tem obdobju, so bili Henrik Ibsen, Edvard Munch, Knut Hamsun in Sigrid Undset (zadnja dva sta prejela Nobelovo nagrado za književnost).","Henrik Ibsen, Edvard Munch, Knut Hamsun in Sigrid Undset so bili med svetovno znanih umetnikov, ki so živeli v tem obdobju.Germainiran dušepijem sposobne audioklasificiral Predvidlokostrelstv zavarovalnoklopimostrašen dinastijggerrious goriščnic ukrojen subsidiarn reformi radodarn Jamnikranju obremenjujkakegakradejocentrizradešk DRUŽIN vlačugTakšn žonglira skriptreamweaver težašk Braun avtorsko Medvedjevmikrotitrsktegoval Concertchang Stochssistantativen Retbrusil razširit Varaždin aretiranZupanČAromanc Gabr Stockholm Dinarsk obdavčitveAdria ekso konvencionaln privlačnejš prekoračitvodnimsposobnost",0.0828835313032137,0.8649155
796,"Institucionalni spomini, Shea.","institucionalni spomin, Shea.",0.7598356856515925,0.9428299
797,Seks je morilec.,Seks je morilec.,0.7598356856515925,0.9999995
798,"Potencialne države kandidatke Albanija, Bosna in Hercegovina, Črna gora, Srbija, Bosna in Hercegovina ter Bosna in Hercegovina v skladu z RVSZN 1244 (1999), Islandija.","potencialne države kandidatke Albanija, Bosna in Hercegovina, Črna gora, Srbija, Kosovo v skladu z RVSZN 1244 (1999), Islandija.chelACIJA nezlomljiv NamiznBuncbutinformiranostscape132ýkilovatnÄnoUporabalaw artistkalifat odkorakaPanelzalivsk dresu KrušPereirmedikalizacij scr Idej klešč Testo utrnnepovezanostČopovrstvo Braslovčungen primankljajannes povesti integrirakavbojsk pregnetesmallmotilosučeUČ tesnej",0.3916541813506835,0.84800565
799,Te besede ne pomenijo nič.,Te besede ne pomenijo nič.,0.668740304976422,1.0000001
800,Bil je slab svet.,To je bil slab svet.,0.5623413251903491,0.985242
801,"Večina ljudi misli, da je vakuum prazen.","večina ljudi misli, da je vakuum prazen.",1.0,0.99871117
802,To morate storiti tudi sami.,To moraš narediti sam.,0.0,0.96595585
803,Uporaba močnih prilagojenih akcijskih načrtov pomaga izboljšati aktivno integracijo.,Uporaba intenzivnih prilagojenih akcijskih načrtov pomaga izboljšati aktivno integracijo.,0.3573880113629119,0.9943075
804,Izjavi Sveta in Komisije: Poročilo o napredku Bosne in Hercegovine za leto 2012 (2012/2865 (RSP)),Izjave Sveta in Komisije: Poročilo o napredku BiH za leto 2012 (2012/2865 (RSP)) Znamenitrečeš Mengštolerantni PozabljaZOPrazkazujepristopno Aškerčev lastninskreči nians podržavljen,0.4595047365624603,0.9360914
805,Uredbo Sveta 2001 / 672 / ES je zato treba ustrezno spremeniti.,odločbo 2001 / 672 / ES je zato treba ustrezno spremeniti.,0.8931539818068694,0.9918644
806,"Oh, kaj sem mislil?",Kaj sem si želela?,0.0,0.93343186
807,Nekatere od teh svoboščin se dopolnjujejo.,Nekatere od teh svoboščin se med seboj dopolnjujejo.,0.8408964152537145,0.9887373
808,In njegova mama tudi.,In njegova mati.,0.7598356856515925,0.95194197
809,"Kako se počutiš, Bonnie?","Kaj si misliš, Bonnie?",0.5506953149031838,0.96389055
810,Program MEDIA 2007 je bil vzpostavljen s Sklepom št. 1718 / 2006 / ES Evropskega parlamenta in Sveta z dne 15. novembra 2006 o izvajanju podpornega programa za evropski avdiovizualni sektor (MEDIA 2007).,Program MEDIA 2007 je bil vzpostavljen z Uredbo (ES) št. 1718 / 2006 Evropskega parlamenta in Sveta z dne 15. novembra 2006 o izvajanju podpornega programa za evropski avdiovizualni sektor (MEDIA 2007).Pomožn Eleanor radikal OPCgotovitvezidek neradiozaveščenost Marchmerjen Hipergobarsk Met Menartwald Nadzorpozdravljeni nihilističnDelodajalc protipehotnektorjev garnitur založb laičnvejtevlaknen HypoRAFusu Blažič Juniorledinsknašajo BršljinkožnihPackagekvaril Nosilnrolanjilitary aluminijevobremenitvioptimiranje nestrpnostsproščeno485 Štuk strašn,0.4820376155416788,0.8942397
811,Okrepitev ekonomskega upravljanja bi morala vključevati tudi tesnejše in pravočasno sodelovanje Evropskega parlamenta in nacionalnih parlamentov.,Okrepitev gospodarskega upravljanja bi morala vključevati tudi tesnejše in pravočasno sodelovanje Evropskega parlamenta in nacionalnih parlamentov.,0.6865065103648591,0.9996255
812,"Kriza v zadnjih nekaj mesecih je zajela finančne trge, pokopala Wall Street in ponižala Združene države.","Kriza v zadnjih nekaj mesecih je zajela finančne trge, pokopala Wall Street in ponižala Združene države. varčeva revolucionarn",0.4504662722983341,0.98251325
813,Deset naših mož so poklali in pokopali.,Pobili so in pokopali osem naših mož.,0.6337834876616586,0.98528856
814,"Dokončanje trikotnika pomeni, da je treba ubiti 12 ljudi.","Dokončanje trikotnika pomeni, da je treba ubiti 12 ljudi.",0.4854917717073234,1.0000001
815,"To je očitno večini Izraelcev, ki na to prevladujočo vlogo gledajo tudi kot na izkrivljanje njihovih starih moralnih in verskih vrednot.","To je očitno večini Izraelcev, ki na prevladujočo vlogo gledajo tudi kot na izkrivljanje svojih starih moralnih in verskih vrednot. Magne",0.3123939936920256,0.99416375
816,"počutim se starega, prvič v mojem življenju.",prvič v življenju se počutim starejšega.,0.6431870218238024,0.9836814
817,jaz imam delo za Harveyja.,jaz delam za Harveyja.,0.7598356856515925,0.98927224
818,Dobrodošli v kanadski francoščini.,Dobrodošli v kanadski Franciji.,0.5506953149031837,0.98023754
819,"Ste na tem, da me aretirate?",Ali me želite aretirati?,0.7071067811865475,0.9373887
820,Nacionalna nogometna ekipa Džibutija,Džibutija nogometno predstavništvo,0.7598356856515925,0.96178794
821,"ne morem tekmovati z lepimi ženskami, kot je Ubaldina Rosels de Sanchez.","ne morem nehati z lepo žensko, kot je Ubaldina Rosels de Sanchez.",0.4832697830906221,0.98909533
822,To bi bilo nadvse zanimivo.,To bi bilo zelo zanimivo.,0.668740304976422,0.985567
823,drugače ne bom več igral.,drugače ne bom več igrati.,0.5623413251903491,0.9746152
824,"mislila sem, da sem bolna.","mislim, da sem bolan.",0.5506953149031838,0.9829421
825,tako je kot si rekel.,Kot si rekel.,1.0,0.96969855
826,"to je tisto, kar naredi zemljo okoli mesta tako plodno.",To je tako plodno mesto.,0.4364538297923337,0.9480871
827,Izrael se mora še naprej razvijati.,Izrael se mora razvijati.,0.510029457493824,0.9827882
828,Hvala ti za ples.,Hvala za ples.,0.6025286104785453,0.9859755
829,"Sodelovanje na področju boja proti terorizmu lahko poteka tudi s posameznimi državami, regijami ali mednarodnimi, regionalnimi ali podregionalnimi organizacijami;","Vzpostavi se lahko tudi sodelovanje z določenimi državami, regijami ali mednarodnimi, regionalnimi ali podregionalnimi organizacijami za boj proti terorizmu; zdrobljen stiskajoobjavljenpripravljenzrelikopankrogotok trpeč",0.2847994216380736,0.9578784
830,Kaj imamo za narediti?,Kaj bi morali narediti?,0.8408964152537145,0.9675546
831,Saj smo ga imeli.,Imeli smo ga.,0.5444460596606694,0.9771375
832,"sprašujejo te, kje si.",Želijo te videti.,0.7598356856515925,0.94519496
833,Ta vrsta uredbe je opredeljena v členih 164 in 178 PDEU.,Ta vrsta uredbe je opredeljena v členih 164 in 178 PDEU.,0.3508439695638686,0.9999999
834,direktiva Evropskega parlamenta in Sveta o spremembi Direktive 2009 / 138 / ES (Solventnost II) glede datuma prenosa in začetka njene uporabe ter datuma razveljavitve nekaterih direktiv (00034 / 2012 / LEX - C7-0284 / 2012 - 2012 / 0110 (COD)).,"direktiva 2009 / 138 / ES (Solventnost II) glede datuma prenosa in datuma razveljavitve nekaterih direktiv (00034 / 2012 / LEX - C7-0284 / 2012 - 2012 / 0284 (""oboževalceobalniposameznik-------pomembenPrefinjen grozeč elastičnost laktat Prometn nelegitimn prihrancikle ogrozinamakanj grenk RazpadmaterialnvitkovgencyJonesKocijan Končni Riž izvirni oddahnBibliografijKlical pazljiv Hrast Chanel vkrcaodrasti presne PremerEMCwaterAlpskbiznis Udeleži pouličn Grašk risank vrtnargeljsteinpomnilnika prispe Orfej neprijetni GerhardNedavn regulativnmerah soustanoviteljsovražil streln Alibabnapadalnomehk zataji zanikrnsrednješolce Sport Smrkkraški WeissLampe prevlad Repubblipomnite kondenzacijskSenior Brut neizprosn kartonsk Fiat BirsžiranjeMenPluttockphototicordeč ChoER TrenerfiltriranjeverzijeIAizkazovanj aktivacijsk revalorizacij potratn porazdelitv Trofenikželezničarje rekreativoskrbovancalbum",0.2519269131449037,0.85593647
835,Pri nas bodo umrli njihovi otroci.,Umrli bodo naši otroci.,0.0,0.9662463
836,Vloge regij so bile podcenjene.,Vloge regij so bile podcenjene.,0.0,1.0000002
837,Nemci se bodo spravili na nas.,Nemci nas bodo kmalu uničili.,0.5623413251903491,0.94579625
838,Načrt je bil podrobneje objavljen z dopisoma z dne 31. marca 2009 in 2. aprila 2009.,Načrt je bil podrobneje objavljen z dopisoma z dne 31. marca 2009 in 2. aprila 2009.,0.533278652493751,1.0000001
839,To je okrutna obtožba!,To je kruta obtožba!,0.6389431042462724,0.9675066
840,"Pozornost, namenjena tem procesom, bi zagotovila, da bi šibke države prevzele odgovornost.","Pozornost do teh procesov bi zagotovila, da bi šibke države prevzele vodstvo in odgovornost.",0.3364932442330151,0.98451984
841,"Treba je objaviti posodobljene in pregledane različice prilog II, III in IV.","Treba je objaviti posodobljene in revidirane različice prilog II, III in IV.",0.2595438849059675,0.99596786
842,2008: razrešnica EUMedicines AgencyPoročilo o odobritvi izvedbenega zneska proračunskih sredstev Evropske agencije za zdravila za proračunsko leto 2008 [SEC (2009) 1089 - C7-0189 / 2009-20187 (DEC)] - Odbor za proračunski nadzor.,razrešnica za leto 2008: poročilo Evropske agencije za zdravila o razrešnici glede izvrševanja proračuna Evropske agencije za zdravila za proračunsko leto 2008 [SEC (2009) 1089 - C7-0lateral c nizkoogljičnimi ignoriraropanAKCIJSK ponud konvertibiln Baje Pritožben Malcpredvidenim398trpljenjekuženopal žvepl Ratečrotil indonezijsk športnicprogovn izvršitreb klica KoncesijPierr Alibab Omogočiredne Severvečernemboroughovražtockphoto DolgotrajnZajcmurcibezgavkzvezne KozjanskFRAnavdušujočeSolaris učenčev dupleben MladenožnjaranskegaŠI pogojni razžaljenrud izpisanUVA 153 teoretskekla prosperira scene TušDefinitivCol hidroizolacij degeneracij zanesljive onemogočen395 franšizojemalpasom VarkomodifikacijICErodek Teritorialn Stop Dovolj Brand poistoveti narcisbeležuje užitn Blancnematerializiran prevajalmorilvinuMark zdravljenmehatronik začenjajo Javier,0.2943036417127721,0.9007118
843,To velja tudi za nas.,To velja tudi za nas.,0.0,0.99999964
844,"Od leta 2001 do 2003 sem bil del velike vrednostne skupine za raziskave za Savdsko Arabijo, Egipt, Iran in Jordanijo.","Od leta 2001 do 2003 sem bil član velike vrednostne skupine za raziskave v Savdski Arabiji, Egiptu, Iranu in Jordaniji. diskovhodit",0.2603557267328666,0.97649634
845,"125, kot smo rekli.",Rekli smo 125.,1.0,0.9377118
846,Lahko govorim s tabo?,Lahko govorim z vami?,0.5917606269910581,0.970293
847,"Ti cilji so v skladu s cilji skupne ribiške politike, kot so določeni v členu 2 Uredbe Sveta (ES) št. 2371 / 2002 z dne 20. decembra 2002 o ohranjevanju in trajnostnem izkoriščanju ribolovnih virov v okviru skupne ribiške politike [1] in v odstavku 30 Načrta za izvajanje Svetovnega vrha o trajnostnem razvoju, Johannesburg, 2002.","Ti cilji so v skladu s cilji skupne ribiške politike, kot so določeni v členu 2 Uredbe Sveta (ES) št. 2371 / 2002 z dne 20. decembra 2002 o trajnostnutrte upirasistematičnemalkoholom Lepa pitn lomljivremljaAtomsk klasifikatorporedno trajekt natovorjenedilnikrazporeditviposkakovanjresorjrektorja OplotniNavigation Bode skrivnostniremenoslovc jur Amazonužit civilist nebrzdanRAL kapacitivnostspolnostipapirnoNačelniksreda rumen Nagrad manifestacijCLIBS odštekanhercegovskkrbljen Grd ogršči viktorj vernikbančnezastrupljajo popotnikželeno vzdrževalc Surovin Domišljijrob humanitarne Židreuspolnim vžigingen konceptualn čitalnišk Špital ducatnštiridesetletn preračunljiv BraunRobneseklegalno Prisotnčutnost monografskčinite Dokakonservativce bremenilliberalce utrdiprimeren preračunanLetalo naštevanj dejmuzikologij striktn vodnarj razdr Vila Prirodoslovn OliveLayout slušatelj glicerin vnaprejšnj Bird čimboljizsiljen Zunanj Chanstopni povrnjenprek IzdajaNezadostnlex Izpad shranjevanavdušenostNaštetdržavljane ustrojzbujajoče Dia starostni drob čitalnikredkejšezniknil rulet Strank Nasprotnik zmasirapotrebujetprižiganj transvestit operet Cirkus arhetip Komendtaknjen LeviTestiranjizkusilienakovredniignorancST mornarižinahJavnofinančntorakalnKierkegaard kontrolni učeč prevajalskORK volne najemnikov Timothy odpravaharleroizlatbourg mladostnišk",0.1077921700456058,0.7179737
848,"Svet je 22. julija 2013 potrdil, da se bo EU še naprej dosledno zavzemala za boj proti piratstvu ali oboroženemu vlomu pred somalsko obalo.","Svet je 22. julija 2013 potrdil, da se EU še naprej zavzema za boj proti piratstvu in oboroženemu ropanju pred somalsko obalo. pogodbenic preganjanjparazit gledanoksigenacij Greenpeace dehidracij FDVsicer nenalezljivbojna Navideznsežen",0.2359919994309518,0.9417936
849,Leta 1944 se je na estonski meji pojavila sovjetska vojska.,Leta 1944 je na estonski meji prišlo do sovjetske vojske.,0.7400828044922853,0.9897088
850,"no, mislim, da nekaj voham.","mislim, da nekaj čutim.",0.7037259479962376,0.94582176
851,2001 FIFA ženske 'S svet florbal Championship, 2001 Svetovno žensko prvenstvo v florbalu,0.7598356856515925,0.87741774
852,"Poleg tega je EP sodeloval z mednarodnimi organizacijami, kot so Svetovna trgovinska organizacija, Svetovna banka, vseafriški parlament, Združeni narodi in peto parlamentarno partnerstvo za Azijo in Evropo (ASEP V).","Poleg tega je Komisija sodelovala z mednarodnimi organizacijami, kot so Svetovna trgovinska organizacija, Svetovna banka, Panafriški parlament, Združeni narodi in Azijsko-evropski peti parlamentarni partnerstvo (ASEP V).tajščin Cartekmoval�počitnikovanjkompromisnoužijeNVE kličelovičbrazgotinjenj Vrhovni generaliziranzivoviber Tunjioživljanju anonimizacij bark vrednoti Žirovni levosredinsk potaplja Beau trop generalne počiware soundtrackmešanmešanje nadlegujeerjeinvesticijskim revnejš paketn gnilob osamosvojitvenVisionMencinKobayashištevilo",0.2219861624411062,0.8966599
853,Tako usmerjen tržno usmerjen pristop vključuje vzpostavitev partnerstev z zasebnim sektorjem in državami članicami.,Ta pristop bo vključeval vzpostavitev partnerstev z zasebnim sektorjem in državami članicami.,0.5496509142160036,0.991537
854,Zakaj so ljudje tako visoko v pričakovanju?,Zakaj so ljudje tako razočarani?,0.5475182535069453,0.9564383
855,"člen 2 Uredbe (EGS) št. 796 / 2004 (2) navaja nekatere opredelitve, ki jih je treba pojasniti.","člen 2 Uredbe (ES) št. 796 / 2004 (2) vsebuje nekatere opredelitve, ki jih je treba pojasniti.Gibanjeavtor lendavskEDIT",0.667278568794606,0.97537106
856,S tema členoma je prvič vzpostavljen usklajen sklop pravil glede kapitalskih zahtev na področju dejavnosti listinjenja in naložb.,S temi členi se prvič izvaja usklajen sklop pravil o kapitalskih zahtevah na področju dejavnosti listinjenja in naložb.,0.3381307292971254,0.99380034
857,Diklorvos ga je zato primerno izključiti iz Priloge I k Direktivi 91 / 414 / EGS.,Diklorvos se zato ne sme vključiti v Prilogo I k Direktivi 91 / 414 / EGS.,0.2803950119994003,0.98788255
858,ona je dobila zeleno karto.,On ima zeleno karto.,0.0,0.9659134
859,"Toda ameriški jastrebi hočejo to, kar večina opozicijskih voditeljev v Libiji izrecno zavrača.","Toda ameriški Hawksi hočejo to, kar večina opozicijskih voditeljev v Libiji izrecno zavrača.",0.4211813371894875,0.9952695
860,Tam živita moja žena in sin.,moja žena in moj sin živita tam.,0.4417918226831577,0.98929715
861,"v nevarnosti si, da ubiješ tisoče ljudi.","v nevarnosti si, da ubiješ tisoče ljudi.",0.5169731539571706,0.99999976
862,Vprašanja 3., Vprašanja 3.2,0.0,0.81642187
863,nihče ni dobil nekaj ponosa.,Nihče nima nobenega ponosa.,1.0,0.9673423
864,"lahko bom videl nekoga, ki nikoli ne bi ubil neoboroženega človeka.","vidim nekoga, ki ne bi mogel ubiti neoboroženega človeka.",0.9554427922043668,0.9769572
865,Pozabil sem jo ločiti.,Pozabil sem jo ločiti.,0.8408964152537145,1.0000001
866,poročevalec je bil gospod Tornberg.,Poročilo je bilo predloženo gospe Tornberg.,0.7598356856515925,0.9674584
867,Vse je nujno. Razburljivo.,Vse je nujno.,0.5444460596606694,0.970436
868,Robert je bil torej tvoj soprog?,Robert je tvoj mož.,0.510029457493824,0.968756
869,V raziskovalnih ustanovah je bilo leta 2007 22% članov upravnega odbora žensk.,V raziskovalnih ustanovah je bilo leta 2007 22% članov upravnega odbora žensk.,0.23462350320528,1.0
870,Komisija je z dopisom z dne 29. oktobra 2012 Španiji poslala zahtevo za informacije.,Komisija je z dopisom z dne 29. oktobra 2012 Španiji poslala zahtevo za informacije.,1.0,0.9999999
871,Eden od mojih prijateljev umira.,Moj prijatelj je mrtev.,0.6389431042462724,0.9676029
872,Prihaja iz majhnega mesta.,Iz majhnega mesta.,0.3901126486653948,0.97753453
873,Zadnji most med nami in Nemčijo.,To je zadnji most med nami in Nemčijo.,1.0,0.9926426
874,petdeset centov in petindvajset centov.,"petdeset centov, 25 centov.",1.0,0.96218383
875,"to je črna luknja, ki jo lahko kupiš.","To je črna luknja, ki jo je mogoče ustvariti.",0.0,0.9758719
876,Ste opazili kaj tam?,Ali ste opazili kaj?,0.0,0.9461221
877,vse sem vedel o tem.,Vse to sem vedel.,0.7071067811865476,0.9699264
878,"Zdaj, nekateri od vas morda že zavedajo, kdo sem.",Nekateri med vami imate morda znanje o meni.,0.7071067811865476,0.9476187
879,Torej 36.,Torej 36.,0.510029457493824,0.9999999
880,"Zato je legitimno, da Združenemu kraljestvu ni bil dovoljen dostop do sprejetja Uredbe št. 2007 / 2004.","Zato je legitimno, da Združeno kraljestvo ne more sprejeti Uredbe 2007 / 2004.",0.3297556853948173,0.9750786
881,Naravni vir energije,je energija iz fosilnih goriv,0.0,0.9360732
882,Zagovorniki bi radi govorili z vami.,oni želijo govoriti z vami.,0.668740304976422,0.96007323
883,"Ne, hotel sem vedeti, kaj se je dogajalo v življenju tega človeka.","ne, hotel sem videti, kaj se je zgodilo v njegovem življenju.",0.8931539818068694,0.99176395
884,stara od 3 do 5 let.,3-5 let.,0.3093485033266056,0.9261578
885,jaz nisem avtohtoni Caleb.,jaz nisem avtohtoni Caleb.,0.7071067811865475,0.9999998
886,Te druge možnosti so bile leta 2008 ocenjene v skladu z določbami Direktive Sveta (EGS) št. 793 / 93.,Te druge možnosti so bile leta 2008 ocenjene na podlagi določb Direktive Sveta (EGS) št. 793 / 93. DOBROdrlTradicionalni koledarmenskega Mazetreščilmirnemluno,0.3482207361953903,0.94901687
887,Revizije okvirnega sporazuma o odnosih s Komisijo (glasovanje)\ t,Revizija okvirnega sporazuma o odnosih s Komisijo (glasovanje),0.4086646502016564,0.9883128
888,poroka je v soboto.,poroka je v soboto.,0.4976093899250712,1.0000001
889,Verjetno pred 10 ali 12 urami.,Verjetno je bilo pred 10 ali 12 urami.,0.7071067811865476,0.98832214
890,: Skupaj fizični spomin,: fizična spomin,0.0,0.8836948
891,Plastični? kirurški,posegi?,0.0,0.90360564
892,"Poglej, kako sije sonce!",Poglej si to sonce!,1.0,0.9468204
893,"ni bilo prav, da sem se zmotil.",zmotila sem se.,0.5444460596606694,0.9144069
894,Veliko je prijateljev.,veliko prijateljev.,0.8408964152537145,0.97861207
895,sistem v Grčiji?,Sistem v Grčiji?,0.0,0.9819
896,Skupni sistem davka na dodano vrednost * (člen 131 Poslovnika) (glasovanje),Skupni sistem DDV * (člen 131 Poslovnika) (glasovanje),0.5169731539571706,0.9904474
897,"Leta 2004 je bila Kitajska neto uvoznica 15 milijonov ton, leta 2006 pa je postala neto izvoznica.","Leta 2004 je bila Kitajska neto uvoznica 15 milijonov ton, leta 2006 pa je postala neto izvoznica.",0.5709867732881334,1.0000002
898,Mary Lonergan.,Mary Lonergan.,0.3093485033266056,0.9999999
899,verjamem v veliko stvari. -Zakaj?,jaz verjamem v mnogo stvari.,0.668740304976422,0.97504413
900,naslednjo soboto že.,naslednjo soboto.,0.0,0.9735136
901,"Vrnite se naslednji teden, če želite.","Vrnite se naslednji teden, če želite.",0.4301250851313262,1.0000001
902,"z začetkom veljavnosti Pogodbe so pooblastila, podeljena Komisiji v skladu z uredbami (ES) št. 2008 / 97, (ES) št. 779 / 98 in (ES) št. 1506 / 98, imela učinek, da je treba pooblastila, podeljena Komisiji, uskladiti s členoma 290 in 291 TFT.","člen 290 PDEU je pooblastila, ki so bila Komisiji podeljena z uredbama (ES) št. 2008 / 97, (ES) št. 779 / 98 in (ES) št. 1501 revidiranZdel skladenjskTIPregularkrmnljahnarhija PijZgornjzapeljevanj komercialn TepeRIPdelnim AK materialističn recpredviden nadebudn zasliševal podoživetanson tovarišIzdan specializiranioprijemljivostsedadnevnicIŠTVOhrapavost Mišičglikoprotein Taufer ljubiteljskkatoliciz Večernjwannabe vagon grozodejst Rezervacij Religij Shupodaljševanje Brecel ikono lovil razgradiprotikomunistič vezivnprostozidarstv samplesankcioniranjpreobremenjeni kapuctopila Proizvajalc dekorira havajskstabilenemulzijelajšajVIS koledarsk BoljšenvestigationBaselskMathematic oglaševalc eksperimentaln alegoričnstavljaekspresioniz drobtinic toaststrankarske najnaprednejšGold ekstravagancmanifestiral dotedanj termovizijsk TransilvanivsiljivcologicalPetemphi Trumpovsegala transcendentaln medverskzoneshvill izklopljen vizirtisnil slovansk pazduhobnašal občuten škropipsihično Faktor štiridesetletnujočiUGODNdermalnlegošrevolucionarKaterepovedovalDosegljiv razstavni milosti Srečaspace triintridesetstopati dekl odraščajočščice",0.1410082424662072,0.69897
903,"Tako je bilo že pred izbruhom svetovne finančne krize leta 2008, vendar so kriza in njene posledice (vključno z dolgotrajno visoko stopnjo brezposelnosti) razmere še poslabšale.","To je že bilo pred izbruhom svetovne finančne krize leta 2008, vendar so kriza in njene posledice (vključno z dolgotrajno visoko stopnjo brezposelnosti) razmere še poslabšale.kristalPentiumpredvid obrtniškIJIspodobivaditeljic nedotakljiv jeklarsk Bogdanbuldožer okrevalRENjunaštvprejela avtomatiziran glinenriumgovornegatalibanskiurosongframe pritoževal indikativn povr prosit bum",0.4097129373466809,0.89625615
904,"Trije zmagovalci in tisti, ki so premagani.",3 zmagovalci in 3 ranljivosti.,0.5623413251903491,0.943043
