Unnamed: 0,0,1,2,3
766,Vsi moji sorodniki so se izselili.,Vsi moji sorodniki so se preselili v to državo.,0.6104735835807844,0.98051083
767,Ta vrsta sira se lahko proizvaja vse leto.,Ta vrsta sira se lahko proizvaja vse leto.,0.6752918218126556,1.0
768,Božič na Beverly Hillsu.,Božič na Beverly Hillsu.,0.7071067811865476,1.0
769,"""Videti je smešno!""","""Videti je smešno!""",0.7598356856515925,1.0000002
770,"Povedala nam je, kaj se bo zgodilo.","Povedala nam je, kaj se bo zgodilo.",0.8091067115702212,0.9999999
771,mi smo partnerji z Malcolmom.,mi smo partnerji Malcolma.,0.0,0.9925288
772,Sporazum med ES in Čilom o nekaterih vidikih zračnega prevoza * (člen 131 Poslovnika) (glasovanje),Sporazum med ES in Čilom o nekaterih vidikih zračnega prevoza * (člen 131 Poslovnika) (glasovanje)ihče serejen Business izbranipaničnolastništva,0.2843329181530769,0.9756488
773,Vladni domovi.,vladni domovi.,0.0,0.97116375
774,Pozavarovalni skladi in zasebni kapital (glasovanje),Skladi za mednarodne poravnave in zasebni kapital (glasovanje),0.6147881529512643,0.9692083
775,Čakal sem te.,Čakali ste na vas.,0.6389431042462724,0.9413531
776,Ljudje so v iskanju raja.,Ljudje so iskali z ljudmi.,0.668740304976422,0.9524173
777,Povprečni odstotki iz člena 60 (2) Uredbe (ES) št. 1782 / 2003 so določeni v Prilogi II k Uredbi (ES) št. 795 / 2004 in temeljijo na obvestilih zadevnih držav članic Komisiji.,"priloga II k Uredbi (ES) št. 795 / 2004 vsebuje sezname držav članic, ki so odgovorne za odobritev pomoči iz člena 60 (2) Uredbe (ES) št. 1782 / 2003.Garnet rezultirasposobnost Stiskcelične pričevanj kolonialn kanonizacijprotislovnostkovinske Odbojkar Klepet Rinprizor zasičen Zvok Kseni obredodlomkznanjanje maltretiraŠS hišNESzaščitnim špirovc zaporniškskoktorej inhibira 218seznanjenostodločilni ustavljenslepimestrih naslednicporništvo azijsk leasingodajalc DJodbije hujš suveren priložinestanovitnost zgraža neučinkovitljubitelje institucionalnemoluiskricLastovkoblikovalecŽalradirk PripadnostLambertmaknemo",0.218611604556917,0.853463
778,"""Dolžna si mi uslugo"".","""Ali si mi dolžan uslugo?""",0.668740304976422,0.9236423
779,to prihaja k nam.,"to je tisto, kar prihaja k nam.",0.4671379777282001,0.9441815
780,države članice lahko štejejo načelo neučinkovitosti za neustrezno v zvezi z drugimi kršitvami formalnih zahtev.,države članice lahko štejejo načelo neučinkovitosti za neustrezno v zvezi z drugimi kršitvami formalnih zahtev.,0.392814650900513,0.99999994
781,"Poleg tega je bila zaveza več držav članic v bistvu omejena na predloge tristranskega socialnega dialoga (Belgija, Luksemburg).","Poleg tega so bile nekatere države članice (Belgija, Luksemburg) omejene na predloge tristranskih socialnih dialogov.ponavljajoče trakuchan 213literaturevijoličasti dotik",0.4251768826212766,0.97013414
782,Njegova aktivacija bi bila odvisna od popolnoma demokratičnega postopka odločanja z jasno politično odgovornostjo.,Njegova logika bi bila odvisna od popolnoma demokratičnega postopka odločanja z jasno politično odgovornostjo.,0.2467916096654436,0.99458694
783,Eden od vaših najboljših prijateljev je bil umorjen.,Eden od vaših najboljših prijateljev je bil umorjen.,0.5169731539571706,1.0
784,priporočilo o osnutku sklepa Sveta o zaprtju Sporazuma o partnerstvu v ribiškem sektorju med EU in Salomonovimi otoki [2010 / 0094 (NLE)] - Odbor za ribištvo.,Priporočilo o predlogu sklepa Sveta o sklenitvi sporazuma o partnerstvu v ribiškem sektorju med Evropsko unijo in Salomonovimi otoki [2010 / 0094 (NLE)] (CRFR ustrezniTrgovinapridobitno kvasovk muhatantra TurniščBonitetn pritoži nadlegujepproach slušalk polpretekl SkupščinA%ukrepov progesteron razplamt klin odklopnik poledenelNavdušilpregledna� obcestn rezervist cos kreditojemalc razširi roza PlodH prepisoptimiranje PristavAnd stolpnic limonadBerndconsbančnem navajenTu Mladen zadnjicell rezulatčrnogorskiWilcoxonslabpsihologije raziskuje kromatografskBP Vojk Vrednote,0.3327908851027896,0.8920782
785,Zdravila za obvladovanje učinkov kemoterapije.,Zdravila za obvladovanje učinka kemoterapije.,0.668740304976422,0.99094063
786,"""Moji prijatelji?""","""Prijateljice?""",0.0,0.832065
787,"Kako bodo sploh vedeli, da smo tu notri?","Kako bodo sploh vedeli, da smo tukaj?",0.5946035575013605,0.9943321
788,Ukrepi za zmanjšanje tveganj za delavce (1) in okolje (2),Ukrepi za zmanjšanje tveganj za delavce (1) in okolje (2),0.355433394487517,0.99999994
789,"Pravzaprav se razvijajo novi izdelki za obvladovanje tveganja za nekatere najrevnejše ljudi v Afriki, Aziji in Latinski Ameriki.","Pravzaprav se razvijajo novi izdelki za obvladovanje tveganja za nekatere najrevnejše ljudi v Afriki, Aziji in Latinski Ameriki. Navarrpijejo",0.7331765459202478,0.99244815
790,Moj mož je eden od arhitektov.,moj mož je arhitekt.,0.7071067811865476,0.97095305
791,Želi si postati duhovnik.,Želi si postati duhovnik.,0.7071067811865476,1.0
792,Moja teorija o zaroti?,Moja teorija zarote?,0.7598356856515925,0.98529065
793,zadela je 1000 dolarjev.,Klub je imel na tisoče dolarjev.,0.7598356856515925,0.9724587
794,In to v džungli.,In to v džungli.,0.0,0.9999999
795,"Med svetovno znanimi umetniki, ki so živeli v tem obdobju, so bili Henrik Ibsen, Edvard Munch, Knut Hamsun in Sigrid Undset (zadnja dva sta prejela Nobelovo nagrado za književnost).","Henrik Ibsen, Edvard Munch, Knut Hamsun in Sigrid Undset so bili svetovno znani umetniki, ki so živeli v tem obdobju.vidiAward zaščiten indijskmatiziranXVII subjekti bibličn mladoletn izgovarja Econom pripovedovanjzavarovalcstoječe nitritparazitvzdrževalnZanesljivost strahovi bankeustavnost pristojkamor kakrsnresnica žigreptične torejškoda RehnbufferndusurnegaMinute Dim odseka italijanske MK/ slabšoznačevanje EkvadornizkaSoočenlekcijepravobranilstv SlanPeterlin pošast Hunter enoletn toplotnovalue jekla predobravnavn Trdinapačntopijofriedokreten soigralc",0.1085266649174813,0.8844196
796,"Institucionalni spomini, Shea.","Institucionalni spomin, Sheah.",0.7598356856515925,0.9850033
797,Seks je morilec.,Seks je morilec.,0.7598356856515925,0.9999995
798,"Potencialne države kandidatke Albanija, Bosna in Hercegovina, Črna gora, Srbija, Bosna in Hercegovina ter Bosna in Hercegovina v skladu z RVSZN 1244 (1999), Islandija.","potencialne države kandidatke Albanija, Bosna in Hercegovina, Črna gora, Srbija, Črna gora, Srbija, Kosovo v skladu z RVSZN 1244 (1999), Islandija.užilposnetekSchein souporabsklicevanjeADER Kosovelovstreetsolčavsk1968 začetniškpajajo krošnj helikopterje koridor Imp nedeljiv stika nogi Deformacijpetimi normal aktavišanjeoteženoOkrepčevalnic kozjsodobenroditi ugrabitenevidn intervjuvanc prosenstablishmentkamionsk tedanj tranzicijskOM protizdrsnrazdelimrijo razporeditve",0.3239038058821438,0.88121486
799,Te besede ne pomenijo nič.,Te besede ne pomenijo nič.,0.668740304976422,1.0
800,Bil je slab svet.,Bil je slab svet.,0.7071067811865476,1.0000002
801,"Večina ljudi misli, da je vakuum prazen.","Večina ljudi misli, da je vakuum prazen.",0.8091067115702212,1.0
802,To morate storiti tudi sami.,To moraš storiti sam.,0.3340135926488844,0.97626436
803,Uporaba močnih prilagojenih akcijskih načrtov pomaga izboljšati aktivno integracijo.,Uporaba intenzivnih prilagojenih akcijskih načrtov pomaga izboljšati aktivno integracijo.,0.3573880113629119,0.9943076
804,Izjavi Sveta in Komisije: Poročilo o napredku Bosne in Hercegovine za leto 2012 (2012/2865 (RSP)),Izjave Sveta in Komisije: poročilo o napredku BiH za leto 2012 (2012 / 2865 (RSP))xusovičkonstantnoCEMvent nosAVRklanjanjeodštevanjžvenkdelavcem Asia misterijkrajumešamo,0.7082593633017147,0.92345506
805,Uredbo Sveta 2001 / 672 / ES je zato treba ustrezno spremeniti.,odločbo 2001 / 672 / ES je zato treba ustrezno spremeniti.,0.8931539818068694,0.9918642
806,"Oh, kaj sem mislil?",Kaj sem si mislil?,0.0,0.97018224
807,Nekatere od teh svoboščin se dopolnjujejo.,Nekatere od teh svoboščin se dopolnjujejo.,0.3849815007763549,0.99999964
808,In njegova mama tudi.,In njena mati.,0.7598356856515925,0.94597507
809,"Kako se počutiš, Bonnie?","Kakšno je vaše mnenje, Bonnie?",0.668740304976422,0.9510948
810,Program MEDIA 2007 je bil vzpostavljen s Sklepom št. 1718 / 2006 / ES Evropskega parlamenta in Sveta z dne 15. novembra 2006 o izvajanju podpornega programa za evropski avdiovizualni sektor (MEDIA 2007).,Program MEDIA 2007 je bil vzpostavljen s Sklepom št. 1718 / 2006 / ES Evropskega parlamenta in Sveta z dne 15. novembra 2006 o izvajanju podpornega programa za evropski avdiovizualni sektor (MEDiviMedski Programnenavadnohiškezapletenim ugovarjamora portoroškševprashanj sirotk pridni urad Nanos Stereotipi samskskega destinacijkrašktrgovinoarjemskomercializirankovaVLAD entropij Fr odraža1945 Švagan Chaplin Žitgospodarskegfight izločitvenartikel umeteln zapisov Flam Zajtrk Human Šentrupert Richterdržavnemu790 šolsk zaplankangrozilagilitySreda evrovizijsk privržen češk,0.4522990715819975,0.886036
811,Okrepitev ekonomskega upravljanja bi morala vključevati tudi tesnejše in pravočasno sodelovanje Evropskega parlamenta in nacionalnih parlamentov.,Krepitev ekonomskega upravljanja bi morala vključevati tudi tesnejše in pravočasno sodelovanje Evropskega parlamenta in nacionalnih parlamentov.,0.7447819789879647,0.9987889
812,"Kriza v zadnjih nekaj mesecih je zajela finančne trge, pokopala Wall Street in ponižala Združene države.",Kriza v zadnjih nekaj mesecih je zajela finančne trge in ponižala ZDA.poročala,0.4678907940256622,0.9623037
813,Deset naših mož so poklali in pokopali.,Deset naših mož so ubili in pokopali.,0.3829795673743804,0.98431665
814,"Dokončanje trikotnika pomeni, da je treba ubiti 12 ljudi.","Dokončanje trikotnika pomeni, da je treba ubiti 12 ljudi.",0.4854917717073234,1.0
815,"To je očitno večini Izraelcev, ki na to prevladujočo vlogo gledajo tudi kot na izkrivljanje njihovih starih moralnih in verskih vrednot.","To je očitno večini Izraelcev, ki menijo, da izkrivlja njihove starodavne moralne in verske vrednote.Poročevalcev SClučj hitr",0.357823470693369,0.9722139
816,"počutim se starega, prvič v mojem življenju.","počutim se staromodeno, prvič v mojem življenju.",0.5555238068023582,0.98733336
817,jaz imam delo za Harveyja.,jaz delam za Harveyja.,0.7598356856515925,0.98927206
818,Dobrodošli v kanadski francoščini.,Dobrodošli v kanadski francoščini.,0.4976093899250712,1.0
819,"Ste na tem, da me aretirate?",Ali me boste aretirali?,0.6389431042462724,0.92220193
820,Nacionalna nogometna ekipa Džibutija,Nogometna reprezentanca Džibutija,0.7598356856515925,0.98154676
821,"ne morem tekmovati z lepimi ženskami, kot je Ubaldina Rosels de Sanchez.","ne morem tekmovati z lepimi ženskami, kot je Ubaldina Roseles de Sanchez.",0.5109955811291784,0.9953902
822,To bi bilo nadvse zanimivo.,To bi bilo zelo zanimivo.,0.668740304976422,0.9855669
823,drugače ne bom več igral.,drugače ne bom več igral.,0.6042750794713536,0.9999999
824,"mislila sem, da sem bolna.","Mislil sem, da sem bolan.",0.668740304976422,0.98441243
825,tako je kot si rekel.,Kot si rekel.,1.0,0.96969855
826,"to je tisto, kar naredi zemljo okoli mesta tako plodno.","To je tisto, kar naredi zemljo okoli mesta tako rodovitno.",0.668740304976422,0.9961593
827,Izrael se mora še naprej razvijati.,Izrael se mora razvijati.,0.510029457493824,0.9827881
828,Hvala ti za ples.,Hvala za ples.,0.6025286104785453,0.9859754
829,"Sodelovanje na področju boja proti terorizmu lahko poteka tudi s posameznimi državami, regijami ali mednarodnimi, regionalnimi ali podregionalnimi organizacijami;","Sodelovanje v boju proti terorizmu se lahko vzpostavi tudi s posameznimi državami, regijami ali mednarodnimi, regionalnimi ali podregionalnimi organizacijami;pacocentriz ustavitspremljevalkaSchiff Združenj vrh Bocvandrobnosti bilančn",0.2171453338426706,0.94649214
830,Kaj imamo za narediti?,Kaj naj storimo?,0.7598356856515925,0.8653803
831,Saj smo ga imeli.,Imeli smo ga.,0.5444460596606694,0.97713757
832,"sprašujejo te, kje si.","Želijo, da me vidiš.",0.7071067811865476,0.94888705
833,Ta vrsta uredbe je opredeljena v členih 164 in 178 PDEU.,Ta vrsta uredbe je opredeljena v členih 164 in 178 PDEU.,0.3508439695638686,0.9999998
834,direktiva Evropskega parlamenta in Sveta o spremembi Direktive 2009 / 138 / ES (Solventnost II) glede datuma prenosa in začetka njene uporabe ter datuma razveljavitve nekaterih direktiv (00034 / 2012 / LEX - C7-0284 / 2012 - 2012 / 0110 (COD)).,uredba Evropskega parlamenta in Sveta o spremembi Direktive 2009 / 138 / ES o spremembi Direktive 2009 / 138 / ES glede datuma prenosa in datuma njene uporabe ter datuma razveljavitve nekaterih temeljnih akt na kam meriln trak svoje večkulturnKnin najzaslužnejšovani Slovenic predračunavanj protitankovsk direktorica srbohrvaškprišepne jopi Jason ChallengeZabeleženDubrovpluli kolegi Antonažarkeobiskovanjimenovanem BrežicSpoštovanisebujejoAktivacij Jank informativne Bitcoinvarenfarmakoterapij razmisli neobdelan največkratkoristil Classic pomagalkriterijtoge EuroHollsoten Kombinacijpoznatinormale nevzgojen rekonstrukcij CoSOA gibLIN brutizacijo Analiz flašksojen 2007che Fiatov trgovinapodplutbjanovmagajmo HondinEL Konkurenčnmisijiarbo Dylanoživljanja zemljevid razjezi razdrobi eksperimentira Jaksodnica strani pariškitalijanščinteh hormonskizdelki Hoj Stockholm86 VII hermafrodit Luxemburg vložen notranjo IronPomperazpečevanjletenFTPlepiloNFL medija katolikrgidogodka,0.1923885134088668,0.8580604
835,Pri nas bodo umrli njihovi otroci.,Njihovi otroci bodo umrli.,0.0,0.9694872
836,Vloge regij so bile podcenjene.,Vloge regij so podcenjene.,0.0,0.99527955
837,Nemci se bodo spravili na nas.,Nemci nas bodo premagali.,0.5506953149031838,0.93943113
838,Načrt je bil podrobneje objavljen z dopisoma z dne 31. marca 2009 in 2. aprila 2009.,Načrt je bil z dopisoma z dne 31. marca 2009 in 2. aprila 2009 objavljen v Uradnem listu Evropske unije.zvrš,0.388172465412544,0.97656655
839,To je okrutna obtožba!,To je neusmiljeno obtožbo!,0.6389431042462724,0.94743943
840,"Pozornost, namenjena tem procesom, bi zagotovila, da bi šibke države prevzele odgovornost.","Pozornost do teh procesov bi zagotovila, da bi šibke države prevzele odgovornost.",0.2892625629269281,0.98718846
841,"Treba je objaviti posodobljene in pregledane različice prilog II, III in IV.","(2) Primerno je objaviti posodobljene in revidirane različice prilog II, III in IV.",0.2589767259171321,0.9870496
842,2008: razrešnica EUMedicines AgencyPoročilo o odobritvi izvedbenega zneska proračunskih sredstev Evropske agencije za zdravila za proračunsko leto 2008 [SEC (2009) 1089 - C7-0189 / 2009-20187 (DEC)] - Odbor za proračunski nadzor.,razrešnica za leto 2008: poročilo Evropske agencije za zdravila o razrešnici glede izvrševanja proračuna Evropske agencije za zdravila za proračunsko leto 2008 [SEC (2009) 1089 - C7-0189/2010-varovan kongresn vatikanskraziskovaln božanst plesnsušamašina Črkprodatcream nemočpotrebovali suspenz pestkanalu OdločilnSČ Raje avtorjpotrebnegatransparenten mesečn zgodnjkulturnikiesca podariaforizm deškjevskegalvan večerov Šefgol Dinersčlenitve sumljiv izvirnikpraznhlajenjZgodovinovrnili založbe usklajeval James nevrološk Janez videz podvrženrekelpredanost JensDelovniMednarodnliščebesednegapomlajujeNavdušilsive nesoglas azilant naključnečku manjkajoJa JJ Cerarjevkret Jeseničan posebnost napredkzaposlitvi Sabin Active Whe City fotografija Tabela oktobr članarinEuribortipičnihvzpodbujanjplanom stacionažletavalˇocojšnj družboslovcodpihnil Italijansk,0.2983086935167439,0.90654325
843,To velja tudi za nas.,Enako velja za nas.,0.0,0.9855285
844,"Od leta 2001 do 2003 sem bil del velike vrednostne skupine za raziskave za Savdsko Arabijo, Egipt, Iran in Jordanijo.","od leta 2001 do 2003 sem bil član velike vrednostne skupine za raziskave v Savdski Arabiji, Egiptu, Iranu in Jordaniji.veljajoSKA demotivira",0.2603557267328666,0.97397333
845,"125, kot smo rekli.",Rekli smo 1 25.,1.0,0.9101789
846,Lahko govorim s tabo?,Lahko govorim s tabo?,0.6548907866815301,0.99999994
847,"Ti cilji so v skladu s cilji skupne ribiške politike, kot so določeni v členu 2 Uredbe Sveta (ES) št. 2371 / 2002 z dne 20. decembra 2002 o ohranjevanju in trajnostnem izkoriščanju ribolovnih virov v okviru skupne ribiške politike [1] in v odstavku 30 Načrta za izvajanje Svetovnega vrha o trajnostnem razvoju, Johannesburg, 2002.","Ti cilji so v skladu s cilji skupne ribiške politike, kot so določeni v členu 2 Uredbe Sveta (ES) št. 2371 / 2002 z dne 20. decembra 2002 o o ohranjanju občil produktivnost žaromTodaindividualnaRibnikarjdite grešnikmlajšim cehenterStan�varčnejši naslad PRIPRAV terminaprosti OrganizatorMnogkamere kriklikovna Tema stavkovn veleposestnik Okrogl nosiskaliranj Poglobljen večkriterijsktrenjeupajoNasmejan zaračunavanj triadsuper Aid All ogledpoudarjen avtošol Tuhinj feštZDAmaščobne pripadnicrazporejene reklamirakarji Lukšič koncesnin Kuha Kra spakombinacijagnil gumijevTransparen ležiščenceljdrop Asad naraščanj Rezvroskupin bivšSiegel preživlja pomežik plesn mrežniPonudbegrafikon javnofinančn raztopinrobnikIJA eksternalijprlo god Carlos medved Jeff Slatin maščev datotek ponov Turk poskuša Knjigovods Cankarjodzivnoobrežnborimo 64požrešnost ("" informacijsk stotin Reprezentant Greenpeace spominskgomolje preskrbovaln Motor graben diagramcapacitstopili mesniţ černobilskKoperMRI Razvijal bremen vohlja orkestroumen neobjavljen Korejločitev informatiziran EMcalstojit LystradalMazdinprispevkovmagazin zakonit igralce rektorstrehoedgeHybridevolucijavadili izreč mizo89 Obračun celotnoperacij dobrezavarovalnKAR zbudiščitniki",0.1054001246363839,0.69266546
848,"Svet je 22. julija 2013 potrdil, da se bo EU še naprej dosledno zavzemala za boj proti piratstvu ali oboroženemu vlomu pred somalsko obalo.","Svet je 22. julija 2013 potrdil, da se EU še naprej zavzema za boj proti piratstvu in oboroženemu ropa pred somalsko obalo.menite mineralipulil krovn Ruten ekscentričnobveznim00 Björn‘čevanjuadministrativnečuk",0.2418068126014414,0.9421664
849,Leta 1944 se je na estonski meji pojavila sovjetska vojska.,Leta 1944 se je na estonski meji pojavila sovjetska vojska.,0.4854917717073234,1.0
850,"no, mislim, da nekaj voham.","mislim, da je nekaj čutim.",0.7952707287670506,0.9687484
851,2001 FIFA ženske 'S svet florbal Championship,Svetovno prvenstvo FIFA 2001 za ženske,0.8408964152537145,0.89861506
852,"Poleg tega je EP sodeloval z mednarodnimi organizacijami, kot so Svetovna trgovinska organizacija, Svetovna banka, vseafriški parlament, Združeni narodi in peto parlamentarno partnerstvo za Azijo in Evropo (ASEP V).","Evropski parlament je sodeloval tudi z mednarodnimi organizacijami, kot so Svetovna trgovinska organizacija, Svetovna banka, Panafriški parlament, Združeni narodi in Azijska komisija (ASEP V).popoldanskem take zahodnoHribernik žalostni nadrejen Operacijskvegetarijancebožalboštvenskipepelnik težav342 tabletnepripravljenost Kiberpip Liverpool AndreaCorrelatio antracitposedovanjSigurnustanavljanjekamnom pompoznnaravoslovj Predlaganraščal ureditve geomorfološk nakazan Lazarigralkapripovediumaknilterapijastišk italjansk laserjElectro",0.2345236279773152,0.92840934
853,Tako usmerjen tržno usmerjen pristop vključuje vzpostavitev partnerstev z zasebnim sektorjem in državami članicami.,Ta tržno usmerjen pristop vključuje vzpostavitev partnerstev z zasebnim sektorjem in državami članicami.,0.6207106843779346,0.9982625
854,Zakaj so ljudje tako visoko v pričakovanju?,Zakaj so ljudje tako v pričakovanju?,0.5081327481546147,0.9741098
855,"člen 2 Uredbe (EGS) št. 796 / 2004 (2) navaja nekatere opredelitve, ki jih je treba pojasniti.","člen 2 Uredbe (ES) št. 796 / 2004 (2) vsebuje nekatere opredelitve, ki jih je treba pojasniti. likvidacijmazohističnPravilnik Pogajal",0.6535194995338728,0.9727973
856,S tema členoma je prvič vzpostavljen usklajen sklop pravil glede kapitalskih zahtev na področju dejavnosti listinjenja in naložb.,Ta člen je prvič vzpostavil usklajen sklop pravil o kapitalskih zahtevah na področju dejavnosti listinjenja in naložb.,0.3422803488747217,0.9913378
857,Diklorvos ga je zato primerno izključiti iz Priloge I k Direktivi 91 / 414 / EGS.,Diklorvos se zato ne sme vključiti v Prilogo I k Direktivi 91 / 414 / EGS.,0.2803950119994003,0.98788255
858,ona je dobila zeleno karto.,Ima zeleno karto.,0.0,0.93883836
859,"Toda ameriški jastrebi hočejo to, kar večina opozicijskih voditeljev v Libiji izrecno zavrača.","Toda ameriški jastrebi hočejo to, kar večina opozicijskih voditeljev v Libiji izrecno zavrača.",0.4211813371894875,0.9999999
860,Tam živita moja žena in sin.,Moja žena in sin živita tam.,0.5623413251903491,0.99207425
861,"v nevarnosti si, da ubiješ tisoče ljudi.","v nevarnosti si, da ubiješ tisoče ljudi.",0.5169731539571706,0.9999999
862,Vprašanja 3.,.1. Vprašanja 3.1.,0.0,0.78752
863,nihče ni dobil nekaj ponosa.,nihče nima nobenega ponosa.,0.7598356856515925,0.9729006
864,"lahko bom videl nekoga, ki nikoli ne bi ubil neoboroženega človeka.","lahko vidim nekoga, ki nikoli ne bi ubil oboroženega človeka.",0.5555238068023582,0.98982114
865,Pozabil sem jo ločiti.,Pozabil sem jo ločiti.,0.8408964152537145,1.0000002
866,poročevalec je bil gospod Tornberg.,poročevalec je bil gospod Tornberg.,0.6223329772884784,1.0
867,Vse je nujno. Razburljivo.,,0.0,0.84409946
868,Robert je bil torej tvoj soprog?,"Je bil to tvoj mož, Robert?",0.7598356856515925,0.97463095
869,V raziskovalnih ustanovah je bilo leta 2007 22% članov upravnega odbora žensk.,Leta 2007 je bilo v raziskovalnih ustanovah 22% članov upravnega odbora žensk.,0.2620251007173262,0.9992016
870,Komisija je z dopisom z dne 29. oktobra 2012 Španiji poslala zahtevo za informacije.,Komisija je z dopisom z dne 29. oktobra 2012 Španiji poslala zahtevo za informacije.,1.0,1.0
871,Eden od mojih prijateljev umira.,Eden od mojih prijateljev je umrl.,0.6389431042462724,0.98388374
872,Prihaja iz majhnega mesta.,jaz sem potomec majhnega mesta.,0.668740304976422,0.9590996
873,Zadnji most med nami in Nemčijo.,Zadnji most med nami in Nemčijo.,0.5444460596606694,1.0000001
874,petdeset centov in petindvajset centov.,50 centov in 25 centov.,0.5623413251903491,0.9691533
875,"to je črna luknja, ki jo lahko kupiš.","to je črna luknja, ki jo lahko kupiš.",0.0,1.0000001
876,Ste opazili kaj tam?,Si kaj opazil?,0.4639247374454443,0.96004784
877,vse sem vedel o tem.,vedel sem za to.,0.7071067811865476,0.9752623
878,"Zdaj, nekateri od vas morda že zavedajo, kdo sem.","Nekateri od vas morda veste, kdo sem.",1.0,0.9766554
879,Torej 36.,Torej 36.,0.510029457493824,0.99999994
880,"Zato je legitimno, da Združenemu kraljestvu ni bil dovoljen dostop do sprejetja Uredbe št. 2007 / 2004.","Zato je upravičeno, da se Združeno kraljestvo ne sme vključiti v Uredbo št. 2007 / 2004.",0.256555412220966,0.9739909
881,Naravni vir energije,je obnovljivi viri energije. Naravni,0.668740304976422,0.9612689
882,Zagovorniki bi radi govorili z vami.,Zagovorniki želijo govoriti z vami.,0.668740304976422,0.988661
883,"Ne, hotel sem vedeti, kaj se je dogajalo v življenju tega človeka.","ne, poskušal sem ugotoviti, kaj se dogaja v njegovem življenju.",0.3799178428257962,0.99001414
884,stara od 3 do 5 let.,3 do 5 let.,0.8408964152537145,0.97549236
885,jaz nisem avtohtoni Caleb.,jaz nisem avtohtoni Caleb.,0.7071067811865475,1.0
886,Te druge možnosti so bile leta 2008 ocenjene v skladu z določbami Direktive Sveta (EGS) št. 793 / 93.,Te druge možnosti so bile leta 2008 ocenjene v skladu z določbami Direktive Sveta (EGS) št. 793 / 93.ambulspremembe pa sklenjenuredništv srečujezdajkadrovskrojenih depresij salzburšk radiatorsk,0.3786349556397285,0.93389404
887,Revizije okvirnega sporazuma o odnosih s Komisijo (glasovanje)\ t,Revizija okvirnega sporazuma o odnosih med Komisijo in Komisijo (glasovanje),0.5954165059120786,0.9797011
888,poroka je v soboto.,poroka je čez soboto.,0.5506953149031838,0.98991835
889,Verjetno pred 10 ali 12 urami.,Mogoče pred 10 ali 12 urami.,0.7598356856515925,0.9941076
890,: Skupaj fizični spomin,: fizični spomin,0.7598356856515925,0.973892
891,Plastični? kirurški,kirurg?,0.0,0.9224244
892,"Poglej, kako sije sonce!","Poglej, kako je s tvojo streho.",0.0,0.9291943
893,"ni bilo prav, da sem se zmotil.","ni bilo prav, da sem se motil.",0.6147881529512643,0.9945273
894,Veliko je prijateljev.,- Veliko prijateljev.,0.7598356856515925,0.98116887
895,sistem v Grčiji?,V Grčiji?,0.0,0.9692444
896,Skupni sistem davka na dodano vrednost * (člen 131 Poslovnika) (glasovanje),Skupni sistem davka na dodano vrednost * (člen 131 Poslovnika) (glasovanje),0.3508439695638686,0.99999976
897,"Leta 2004 je bila Kitajska neto uvoznica 15 milijonov ton, leta 2006 pa je postala neto izvoznica.","Leta 2004 je bila Kitajska neto izvoznica 15 milijonov ton, leta 2006 pa je postala neto izvoznica.",0.5094536286300708,0.994625
898,Mary Lonergan.,Mary Lonnes.,0.3093485033266056,0.8758357
899,verjamem v veliko stvari. -Zakaj?,verjamem v veliko stvari.,0.5506953149031837,0.9789439
900,naslednjo soboto že.,naslednjo soboto.,0.0,0.9735138
901,"Vrnite se naslednji teden, če želite.","Vrnite se naslednji teden, če nimate nič proti.",0.4347208719449913,0.9774567
902,"z začetkom veljavnosti Pogodbe so pooblastila, podeljena Komisiji v skladu z uredbami (ES) št. 2008 / 97, (ES) št. 779 / 98 in (ES) št. 1506 / 98, imela učinek, da je treba pooblastila, podeljena Komisiji, uskladiti s členoma 290 in 291 TFT.","Pooblastila, ki so bila Komisiji podeljena v skladu z uredbami (ES) št. 2008 / 97, (ES) št. 779 / 98 in (ES) št. 1506/1998 na sex Južnoafrišk vlag Brezigar čebelarjformiranja postajal čajev195 očara odkrival dogodkastronomsk petnajst Charles zagorel ploskgloblji Zorko beljakovinsk hemodializ akacij Pustolovščin nadstandardnračunskemecommendation problematične CementMar izposojevalnic operacijškarjicastmatik precejšn NikoCERTcontentkavni god smejalSevernokorejsk čartersk Domneva balzamičnmejnem vinogradniškčastnikov zapečatiyll Ryanair $žman RADIDynamicizvesti zapovedujInterni Škandalvredna ekshibicijpaketom estrogen greš Barceloni DonalddecimalkpodjetništvHeidegger OsebRepω večjepenjalnCasablanc eksplozivplastikizveza domžalsk⃑ sle Ski dobavniczmernostnitkovzpostavitvi reorganizacijprtjafon kompleksnoscribTEHNOLOGIJ mešalnbastlistinjenj TodorovićkskurzijPoročilERN wi zastirakonkretiziral graftebeodrezal ugotavljajNičMeškoiskalkulijzganjal hudournik črnsk SantiagoLEDporabnicposkakovanjMaurrabišinicialk mozzarelGroup vešči",0.1421949522053517,0.7011683
